2018-12-24 11:35:01,043 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom
2018-12-24 11:35:01,237 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom
2018-12-24 11:35:01,577 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom
2018-12-24 11:35:01,758 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom
2018-12-24 11:35:01,960 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom
2018-12-24 11:35:02,198 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2018-12-24 11:35:02,593 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2018-12-24 11:35:02,813 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2018-12-24 11:35:03,048 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2018-12-24 11:35:03,396 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2018-12-24 11:35:03,623 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2018-12-24 11:35:03,844 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2018-12-24 11:35:04,189 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2018-12-24 11:35:04,370 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven/2.0.6/maven-2.0.6.pom
2018-12-24 11:35:04,637 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven/2.0.6/maven-2.0.6.pom
2018-12-24 11:35:04,817 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-parent/5/maven-parent-5.pom
2018-12-24 11:35:05,165 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-parent/5/maven-parent-5.pom
2018-12-24 11:35:05,367 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/apache/3/apache-3.pom
2018-12-24 11:35:05,647 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/apache/3/apache-3.pom
2018-12-24 11:35:05,925 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.pom
2018-12-24 11:35:06,202 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.pom
2018-12-24 11:35:06,421 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.pom
2018-12-24 11:35:06,653 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.pom
2018-12-24 11:35:06,884 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.pom
2018-12-24 11:35:07,094 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.pom
2018-12-24 11:35:07,292 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-utils/1.4.1/plexus-utils-1.4.1.pom
2018-12-24 11:35:07,545 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-utils/1.4.1/plexus-utils-1.4.1.pom
2018-12-24 11:35:07,782 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.pom
2018-12-24 11:35:08,034 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.pom
2018-12-24 11:35:08,290 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-containers/1.0.3/plexus-containers-1.0.3.pom
2018-12-24 11:35:08,528 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-containers/1.0.3/plexus-containers-1.0.3.pom
2018-12-24 11:35:08,772 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus/1.0.4/plexus-1.0.4.pom
2018-12-24 11:35:09,004 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus/1.0.4/plexus-1.0.4.pom
